Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Room_Temperature_C,Humidity_%,Fertilizer_Amount_ml,Soil_Moisture_%,Sunlight_Exposure_6h full sun,Sunlight_Exposure_Filtered sunlight through curtain,Sunlight_Exposure_Indirect light all day,Sunlight_Exposure_Low light corner,Fertilizer_Type_Compost,Fertilizer_Type_Liquid feed,Fertilizer_Type_Organic,Pest_Presence_Fungus gnats,Pest_Presence_Spider mites,Pest_Presence_Whiteflies,Pest_Severity_Low,Pest_Severity_Moderate,Soil_Type_Clay,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Sandy,Soil_Type_Silty,Health_Score
0.958135195652043,-0.23126437191295,-1.235796736208754,0.36805922862635837,0.3417488145687759,-0.32486039618761414,-1.7092774737035754,1.1166441629336825,0.007406104761879011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
-1.4137852936713338,1.1042698375166324,-0.18535454371849933,0.9808632624726179,0.9090440820978019,-1.2257804654433777,0.7424468723720827,-0.3464262880349278,1.4331851378542704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
0.9708192624398687,-0.8597510587033417,0.5149402512750039,-0.5118645122810911,-1.3601369880183016,0.6427944930130217,-1.3531610882400718,-0.6599413846710586,1.1701773550508197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-1.2654792819982965,0.7900264941214366,0.8650876487717555,-1.4624964109400322,-0.22554645296024994,-1.1590456454985065,-0.8943188223544042,-0.9734564813071893,-1.2245777199490229,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1414764340051213,0.39722231487744175,-0.18535454371849933,-0.23688834324751315,0.3417488145687759,0.8429989528476352,-0.40808298835615897,-1.6701566960541465,1.225547414588388,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
-1.5942893210365434,-1.1739944020985376,1.5653824437652588,-0.1504672615512458,1.4763393496268278,-0.7920041358017135,-0.07936017100523293,1.3953242488324653,0.6026342447907412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1.2001081620659453,-1.7239202530401303,-0.18535454371849933,0.10093952156516836,0.9090440820978019,-0.4249626261049203,-1.5586128490844007,-0.5902713631963629,-1.148443888084866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2.415827178806763,1.1042698375166324,-1.235796736208754,-1.6431950363049548,-0.7928417204892758,0.5760596730681505,1.6121926599464087,-1.4263116208927116,-1.0792313136629053,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
0.11220551064860075,-0.07414270021535206,0.8650876487717555,0.690174169494264,-1.3601369880183016,-0.625167085939535,0.7424468723720827,0.6986240340855081,1.4677914250652508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.15806268167660503,-1.3311160737961356,-1.235796736208754,0.32092045679203074,1.4763393496268278,0.07554852348161513,-0.5998379651441991,-0.6599413846710586,-1.626010651596395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
-0.38052169918616047,-0.15270353606415105,1.5653824437652588,-1.486065796857196,0.9090440820978019,-0.25812557624274185,-0.6203831412286323,-1.4263116208927116,-0.1379403015242387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6966482803337933,0.7114656582726376,0.16479285377825229,0.7765952511905314,-0.7928417204892758,0.17565075339892128,-0.17523765939925298,-1.043126502781885,-0.6501133522467485,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.48784902705728045,0.9471481658190345,0.8650876487717555,0.6273224737151605,1.4763393496268278,-2.326904994533756,0.43426923110558935,0.35027392671202945,0.5680279575797608,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9122774157268276,-0.6240685511569448,0.16479285377825229,1.0201455723345576,0.3417488145687759,-1.7930264349747842,-1.209344855649042,0.210933883762638,1.1701773550508197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
-0.6790851174226696,-1.4096769096449344,-0.535501941215251,-0.6061420559497465,0.3417488145687759,0.6427944930130217,-1.0655286230580117,-0.6599413846710586,-0.4909244310762387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0.2653900095477246,-1.3311160737961356,-0.535501941215251,1.1537054258651527,0.9090440820978019,1.076570822654686,1.2355310983984722,1.0469741414589868,-0.2625229354837681,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.5951751371339776,0.16153980733104484,0.16479285377825229,-0.26831419113706495,-0.7928417204892758,-0.8587389557465845,-0.8326832941011056,-0.45093132024697136,1.661586633446741,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
-1.0986350188661298,1.3399523450630293,-0.535501941215251,1.3658298991196272,0.3417488145687759,-0.19139075629787067,-0.40808298835615897,0.210933883762638,0.9763821466693297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
-0.1063507170800854,0.47578315072624067,0.8650876487717555,-0.5590032841154188,0.9090440820978019,0.34248780326109973,1.2766214505673377,-0.17225123434818848,1.3708938208745058,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
-0.9669158637617877,-1.2525552379473366,1.215235046268507,1.2715523554509718,0.3417488145687759,0.742896722930329,0.5643886796403313,-0.7644464168831021,-0.2209953908305918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1.0791216788589946,1.3399523450630293,-1.5859441337055058,0.006661977896513054,0.3417488145687759,-1.9932308948093989,-0.5382024368909005,0.977304119984291,-0.9269636499345916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.9073983196035295,-0.7811902228545428,-0.535501941215251,-0.5511468221430308,1.4763393496268278,-0.8587389557465845,0.6328725999217744,1.0121391307216387,-0.3109717375791406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
0.2888067482329412,1.1828306733654315,-0.535501941215251,-0.9204005348452642,1.4763393496268278,-0.291492986215178,-1.6407935534221325,0.17609887302529015,0.7410593936346627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
-0.6546926812922359,-0.38838604361054796,-1.235796736208754,-1.1010991602101867,0.3417488145687759,0.742896722930329,0.8109307926535257,-0.03291119139879703,-1.3560816113507483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0.20392107049903171,-1.6453594171913315,0.16479285377825229,-1.501778720801972,-0.22554645296024994,2.544736861441856,-0.03826981883636705,-0.6599413846710586,-0.8023810159750622,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
-0.577612583120065,-1.1739944020985376,-0.8856493387120026,0.39948507651591014,1.4763393496268278,-0.19139075629787067,1.0780180817511538,-0.3464262880349278,-1.5775618495010226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
-1.2927988104643824,-0.9383118945521407,0.5149402512750039,1.1458489638927647,-0.7928417204892758,-1.35925010533312,1.5574055237212545,-1.252136567205972,-0.24175916315717982,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
0.4058904416590231,0.7900264941214366,-0.18535454371849933,-0.18189310944079756,0.9090440820978019,0.44259003317840706,1.461528035327234,-1.1476315349939286,1.128649810397643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
-0.2956360214522513,1.1828306733654315,-0.535501941215251,-0.21331895733034933,0.9090440820978019,1.3768775124066068,1.4067408991020798,-0.17225123434818848,-1.6536956813651795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
0.21270234750598785,0.3186614790286428,-0.18535454371849933,-0.10332848971691813,-0.7928417204892758,0.1422833434264863,0.04391088550136471,0.7682940555602038,0.6026342447907412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.48492132582441694,-0.23126437191295,0.8650876487717555,0.36805922862635837,-0.7928417204892758,-0.8587389557465845,-0.476566908637602,-0.7644464168831021,1.4885551973918392,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
-1.3620733290748142,-0.8597510587033417,-0.8856493387120026,-0.7632712953975053,-0.7928417204892758,1.0098360027098137,-0.11360213114595441,-0.1374162236108406,-0.9200423924923954,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
0.9903332113442154,1.5756348526094262,0.5149402512750039,-0.9989651545691436,-0.7928417204892758,0.7095293129578929,0.6534177760062071,-0.48576633098431926,0.6649255617705062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
0.6527418952990123,0.6329048224238386,0.16479285377825229,-0.9046876109004882,-1.3601369880183016,-0.9922085956363281,1.317711802736204,1.0469741414589868,1.6408228611201527,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6195675732644114,0.3186614790286428,-1.5859441337055058,0.03023136381367688,0.9090440820978019,0.4092226232059721,-1.0038930948047131,-0.7296114061457543,1.5923740590247804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.0019516993390403478,0.7114656582726376,0.5149402512750039,0.5958966258256088,-1.3601369880183016,1.0432034126822498,1.4341344672146572,1.743674356205944,-0.9269636499345916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.9503296160903043,-1.0168727304009397,0.5149402512750039,1.2165571216442561,0.3417488145687759,1.2100404625444283,1.0848664737792977,-1.4611466316300594,-1.3906878985617286,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
-0.5122408542905028,-1.5667985813425325,-1.5859441337055058,-1.0461039264034713,0.3417488145687759,-0.024553706435692192,1.6395862280589861,0.45477895892407305,-1.2245777199490229,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.3610077502818136,1.7327565243070242,1.215235046268507,0.2187864511509875,0.9090440820978019,-0.32486039618761414,1.3040150186799153,0.07159384081324656,0.6926105915392905,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.17172305480685937,0.3186614790286428,0.16479285377825229,0.5644707779360569,0.3417488145687759,1.2767752824892995,-0.7505025897633738,-0.10258121287349276,0.7756656808456431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
-0.5141922491809374,0.9471481658190345,-1.235796736208754,0.9494374145830661,-0.7928417204892758,-1.1590456454985065,-1.3463126962119278,-1.0082914920445372,0.5957129873485455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
0.7698255887250945,0.6329048224238386,-0.18535454371849933,0.41519800046068606,-1.3601369880183016,0.47595744315084326,-1.3257675201274948,1.6391693239939005,-0.5739795203825916,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.23123999006790624,-0.6240685511569448,-0.535501941215251,0.7451694033009796,-0.7928417204892758,-1.325882695360685,-0.709412237594508,-0.38126129877227566,-1.148443888084866,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
-0.8312939188765761,-0.5455077153081459,0.5149402512750039,-1.0225345404863073,0.3417488145687759,1.109938232627121,0.393178878936724,0.4199439481867252,0.2704138875653297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5278526223111918,-0.7811902228545428,0.8650876487717555,-1.3367930193818252,1.4763393496268278,-0.22475816627030684,1.0437761216104322,-0.5902713631963629,-0.06180646966008175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
-1.1805936042643872,0.9471481658190345,-1.5859441337055058,-0.45686927847437553,-1.3601369880183016,1.3101426924617356,1.3724989389613582,-0.79928142762045,0.7825869382878393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.8996832302867852,-0.9383118945521407,-0.18535454371849933,0.3837721525711343,-0.7928417204892758,0.5426922630957144,0.42742083907744544,0.3154389159746816,-0.20715287594619947,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1.477206236507673,-0.15270353606415105,-0.8856493387120026,1.632949606180817,0.9090440820978019,-1.1924130554709416,-1.6887322976191426,-0.3464262880349278,-0.5670582629403956,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
0.4341856675703262,-0.9383118945521407,-1.5859441337055058,0.47019323426740167,-0.7928417204892758,1.4769797423239142,-1.072377015086156,-1.0082914920445372,-0.7193259266687092,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.35222708217206883,0.5543439865750397,-0.8856493387120026,-0.05618971788259049,1.4763393496268278,1.6104493822136565,-1.3668578722963607,1.1514791736710304,-1.0030974817987481,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
0.3063693022468535,0.9471481658190345,0.16479285377825229,-1.7767548898355499,0.3417488145687759,0.9097337727925076,-0.46287012458131316,0.036758830075898696,-0.8162235308594542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
-0.543463172537458,-0.07414270021535206,0.5149402512750039,-0.8339794531489968,-1.3601369880183016,-0.7252693158568423,0.009668925360643225,1.0469741414589868,-1.411451670888317,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
0.22343501940337865,1.1828306733654315,0.8650876487717555,1.499389752650222,0.9090440820978019,-0.25812557624274185,-1.5586128490844007,0.10642885155059442,-0.5393732331716111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
-0.9669158637617877,0.6329048224238386,-0.535501941215251,-1.1089556221825747,-1.3601369880183016,0.17565075339892128,-0.5176572608064678,1.2908192166204218,-1.612168136712003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
0.42540439056337004,-0.7026293870057438,-0.8856493387120026,1.4915332906778342,0.9090440820978019,-0.6585344959119711,-1.0929221911705886,-0.9386214705698415,-1.0930738285472972,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
0.7805582606224853,0.08297897148224587,-0.18535454371849933,-0.3390223488885564,-1.3601369880183016,1.7439190221034,0.5096015434151767,0.14126386228794227,0.8448782552676039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0
-0.43516075611833227,0.7114656582726376,1.215235046268507,0.9887197244450059,0.3417488145687759,0.17565075339892128,-0.12045052317409832,1.255984205883074,-0.608585807593572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6468871017304969,1.0257090016678334,0.16479285377825229,-1.4153576391057046,0.9090440820978019,-2.6605790942581122,-0.010876250723789957,0.5941190018734644,0.574949215021957,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2488924254296017,0.7114656582726376,1.215235046268507,0.06951367367561659,-0.22554645296024994,0.37585521323353593,-0.24372157968069597,-0.20708624508553633,0.7410593936346627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.3562197533007214,-0.6240685511569448,0.16479285377825229,-0.7946971432870571,-1.3601369880183016,-0.291492986215178,1.5642539157493984,1.1514791736710304,0.2773351450075259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
-0.5698070035583265,1.5756348526094262,-1.235796736208754,1.0280020343069456,-1.3601369880183016,-0.024553706435692192,-0.9764995266921355,-0.9037864598324936,1.578531544140388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
-0.26051091342442645,0.9471481658190345,-0.18535454371849933,-0.9518263827348159,-0.7928417204892758,-0.32486039618761414,0.057607669557653014,0.977304119984291,-1.6606169388073755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
0.2263621117390308,-1.5667985813425325,1.215235046268507,1.381542823064403,0.9090440820978019,0.8429989528476352,0.8109307926535257,0.5244489803987687,0.8171932254988197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
0.20879955772511855,-0.5455077153081459,0.8650876487717555,-1.7767548898355499,1.4763393496268278,1.1766730525719922,0.19457551012053895,-1.3914766101553637,1.578531544140388,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
0.6624988697511859,-1.4096769096449344,0.5149402512750039,-0.024763869993038715,-0.22554645296024994,0.30912039328866475,1.4752248193835227,-1.4611466316300594,1.2463111869149766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.43613645356354946,-0.15270353606415105,-1.5859441337055058,-0.6061420559497465,0.3417488145687759,-0.291492986215178,-0.4149313803843034,-0.27675626656023206,-1.1553651455270622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
-1.1776665119287353,-1.0168727304009397,-0.535501941215251,-0.2840271150818408,-0.7928417204892758,0.008813703536742793,-0.12045052317409832,0.17609887302529015,-0.608585807593572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
-1.3484135648417714,-0.309825207761749,0.5149402512750039,0.7058870934390399,-0.22554645296024994,0.07554852348161513,-1.4079482244652264,0.5592839911361166,-1.1415226306426698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.6312759426070194,0.16153980733104484,0.5149402512750039,1.0280020343069456,0.9090440820978019,-0.7586367258292772,0.37263370285229075,-1.6353216853167987,0.34654771942948664,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9952110896730908,-1.4882377454937334,0.16479285377825229,-0.07975910379975432,-0.22554645296024994,0.6094270830405856,-0.7231090216507967,-1.565651663842103,0.7272168787502709,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
-0.3629591451722482,0.47578315072624067,0.8650876487717555,1.0515714202241093,-1.3601369880183016,0.5093248531232782,-1.1614061114520318,1.0121391307216387,-0.6362708373623563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
